host_is_superhost,host_identity_verified,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,price
0,0,Apartment,Entire home/apt,2,1,0,1,Real Bed,17,87,9,9,10,10,8,strict,150
0,0,House,Private room,2,1,1,1,Real Bed,16,86,9,10,10,9,9,moderate,100
1,0,Hotel1,Entire home/apt,2,1,1,1,Real Bed,33,100,10,10,10,10,10,moderate,105
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,97,9,10,10,10,9,flexible,89
1,0,Apartment,Entire home/apt,5,1,2,2,Real Bed,17,98,10,10,10,10,9,strict,110
1,0,House,Entire home/apt,2,1,1,1,Real Bed,24,98,10,10,10,10,10,moderate,105
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,94,10,10,10,10,9,flexible,75
0,1,Apartment,Entire home/apt,6,2,2,3,Real Bed,10,94,10,9,10,9,9,strict,400
1,0,House,Private room,1,1,1,1,Real Bed,17,96,9,10,10,9,10,strict,16
1,0,Apartment,Entire home/apt,4,2,2,3,Real Bed,17,96,9,9,10,10,9,strict,150
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,10,92,10,10,10,9,9,flexible,80
1,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,23,100,10,10,10,10,10,flexible,100
0,0,Apartment,Entire home/apt,4,1,2,1,Real Bed,13,92,10,10,10,9,9,flexible,190
1,0,Apartment,Private room,2,1,1,1,Real Bed,10,100,10,10,10,9,10,moderate,47
1,1,Apartment,Private room,2,1,1,1,Real Bed,23,100,10,10,10,10,10,flexible,100
0,0,Apartment,Entire home/apt,6,1,2,3,Real Bed,13,89,9,9,9,9,9,strict,99
0,0,Apartment,Entire home/apt,2,1,0,1,Real Bed,10,80,9,9,8,7,8,strict,49
1,0,House,Private room,1,1.5,1,1,Real Bed,11,100,10,10,10,10,10,moderate,45
1,0,Apartment,Entire home/apt,4,1,1,1,Real Bed,14,100,10,10,10,10,10,strict,80
1,0,Apartment,Entire home/apt,5,1,2,3,Real Bed,16,99,10,10,10,9,10,strict,110
0,0,Apartment,Entire home/apt,10,1.5,4,5,Real Bed,24,89,8,9,10,10,9,strict,240
0,0,House,Private room,2,1.5,1,1,Real Bed,12,90,9,10,9,10,9,moderate,42
0,0,Apartment,Private room,10,1.5,4,4,Real Bed,11,98,9,10,10,10,9,flexible,270
1,0,Apartment,Private room,1,1.5,1,1,Real Bed,35,98,9,10,10,10,10,moderate,38
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,22,97,10,10,10,10,10,moderate,50
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,91,9,9,10,10,9,strict,94
0,0,Apartment,Entire home/apt,8,2,2,5,Real Bed,13,95,10,10,10,10,9,flexible,245
1,0,Apartment,Private room,1,1,1,1,Real Bed,14,97,10,9,10,10,10,strict,25
1,0,Apartment,Private room,2,1.5,1,2,Real Bed,37,99,9,10,10,10,10,flexible,30
1,1,House,Entire home/apt,6,2.5,3,3,Real Bed,16,95,9,10,10,10,10,flexible,175
0,0,House,Private room,2,2.5,1,1,Real Bed,22,99,10,10,10,10,10,flexible,60
0,0,House,Private room,1,1.5,1,1,Real Bed,10,96,9,9,10,9,9,strict,30
1,0,House,Private room,2,1,1,1,Real Bed,29,100,10,10,10,10,10,flexible,53
0,0,Apartment,Private room,2,1,1,1,Real Bed,30,97,10,10,10,10,10,moderate,26
1,0,House,Private room,2,1.5,1,1,Real Bed,15,100,10,10,10,9,10,moderate,70
0,0,Apartment,Entire home/apt,6,1,2,5,Real Bed,20,90,9,10,10,10,9,strict,85
0,1,Apartment,Shared room,3,2,1,5,Real Bed,13,86,9,10,10,10,9,moderate,22
1,1,House,Private room,1,1,1,1,Real Bed,13,97,9,10,10,10,10,flexible,39
0,1,Apartment,Shared room,3,2,1,5,Real Bed,16,96,9,10,10,10,10,moderate,22
0,0,Apartment,Shared room,3,2,1,5,Real Bed,13,88,8,9,9,9,9,moderate,25
1,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,12,95,10,9,9,9,9,moderate,200
0,1,Hotel1,Private room,1,1,1,1,Real Bed,22,92,9,10,10,10,9,flexible,55
1,0,Apartment,Entire home/apt,4,2,2,3,Real Bed,11,100,10,10,10,10,10,flexible,180
0,0,Apartment,Entire home/apt,4,1,1,1,Real Bed,19,97,10,10,10,10,10,strict,90
1,1,Apartment,Entire home/apt,6,1,2,8,Real Bed,22,95,10,10,10,9,9,strict,135
1,0,House,Entire home/apt,2,1,0,1,Real Bed,14,100,10,10,10,10,10,strict,68
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,19,99,10,10,10,10,10,flexible,90
1,0,House,Private room,2,1,1,1,Real Bed,33,100,10,10,10,10,10,strict,130
0,1,House,Private room,2,1,1,2,Real Bed,10,92,10,10,10,9,10,flexible,30
0,0,Apartment,Entire home/apt,6,1,2,3,Real Bed,28,93,10,10,10,9,9,moderate,132
0,0,Apartment,Private room,2,1,1,1,Real Bed,40,95,9,10,10,10,10,strict,40
0,0,Apartment,Private room,1,1,1,1,Real Bed,17,89,9,9,10,9,9,flexible,35
0,0,House,Entire home/apt,6,1,3,3,Real Bed,12,98,9,10,10,9,10,strict,125
1,0,Apartment,Private room,2,1,1,1,Real Bed,17,99,10,10,10,10,10,moderate,50
1,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,98,10,10,10,10,9,strict,125
1,0,Apartment,Entire home/apt,3,1,2,2,Real Bed,11,98,10,10,10,10,9,moderate,299
0,0,Apartment,Entire home/apt,10,2,3,5,Real Bed,24,92,10,10,9,9,9,moderate,175
0,0,Apartment,Entire home/apt,4,1,1,0,Real Bed,13,98,10,10,10,10,9,strict,160
1,0,House,Entire home/apt,4,2,2,2,Real Bed,13,100,10,10,10,10,10,moderate,100
0,1,House,Private room,2,1,1,1,Real Bed,21,96,9,10,10,10,10,strict,65
1,0,Apartment,Private room,2,1,1,1,Real Bed,65,95,9,10,10,9,10,moderate,35
1,0,House,Private room,2,1,1,1,Real Bed,13,97,9,10,10,9,9,flexible,35
1,1,Apartment,Entire home/apt,1,1,1,1,Real Bed,18,98,10,10,10,10,10,flexible,45
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,14,81,8,10,9,9,8,strict,85
0,0,Apartment,Entire home/apt,4,1,1,1,Real Bed,20,91,9,10,9,10,9,strict,102
1,1,Apartment,Private room,2,1,1,1,Real Bed,10,100,10,10,10,10,10,flexible,40
0,0,Apartment,Entire home/apt,11,2,3,5,Real Bed,13,98,10,10,10,10,10,strict,250
1,0,Apartment,Entire home/apt,10,2,3,5,Real Bed,23,96,9,10,10,9,9,moderate,130
0,1,House,Private room,2,1,1,1,Real Bed,12,98,10,10,10,9,10,moderate,35
0,0,Apartment,Entire home/apt,6,1,2,3,Real Bed,19,83,8,9,10,10,9,strict,155
0,0,Apartment,Entire home/apt,6,1,2,2,Real Bed,29,81,8,10,9,9,8,strict,120
0,0,Apartment,Entire home/apt,6,2,2,2,Real Bed,25,91,9,10,10,10,9,strict,260
0,0,House,Entire home/apt,6,1,3,3,Real Bed,20,74,7,9,9,8,8,flexible,175
0,0,Apartment,Entire home/apt,4,1,1,1,Real Bed,16,90,9,10,10,9,10,strict,94
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,84,9,9,10,9,8,flexible,91
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,11,91,9,9,10,7,9,flexible,80
1,0,House,Private room,2,1,1,1,Real Bed,19,98,10,10,10,10,10,strict,26
0,0,Apartment,Entire home/apt,4,1.5,1,1,Real Bed,14,90,10,9,10,10,9,strict,81
1,0,Apartment,Entire home/apt,3,1,1,2,Real Bed,26,95,9,10,10,10,9,strict,60
1,0,House,Private room,2,1,1,1,Real Bed,33,99,10,10,10,10,10,flexible,80
0,0,Apartment,Entire home/apt,2,1,0,2,Real Bed,11,82,7,9,9,9,8,strict,40
1,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,12,100,10,10,10,9,10,moderate,80
0,0,Apartment,Entire home/apt,4,1,1,1,Real Bed,13,82,9,10,9,10,9,strict,126
1,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,12,95,9,10,10,10,9,strict,150
0,0,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,11,91,10,10,9,10,9,moderate,175
1,1,House,Entire home/apt,4,1,2,2,Real Bed,10,98,10,10,10,10,10,moderate,159
0,0,Apartment,Private room,4,1.5,1,2,Real Bed,79,85,8,9,9,10,9,strict,55
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,93,9,9,9,9,9,strict,79
0,0,House,Private room,2,1,1,0,Real Bed,10,98,10,10,10,10,10,flexible,65
1,0,House,Entire home/apt,4,1,2,2,Real Bed,10,98,9,10,10,10,10,strict,120
0,0,Apartment,Private room,2,1.5,1,1,Real Bed,21,77,7,9,9,9,8,strict,44
0,1,Apartment,Entire home/apt,2,1,0,1,Real Bed,15,87,9,9,9,9,8,flexible,87
0,0,Apartment,Shared room,2,1,1,0,Real Bed,28,92,10,10,10,10,9,strict,35
1,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,21,94,9,9,10,9,9,moderate,125
0,0,House,Entire home/apt,10,3,3,5,Real Bed,10,92,10,10,9,10,9,strict,499
0,0,House,Entire home/apt,4,1.5,2,2,Real Bed,10,90,8,10,10,9,9,strict,71
0,1,House,Entire home/apt,5,1,2,3,Real Bed,28,100,10,10,10,10,10,moderate,40
0,0,Apartment,Private room,2,1.5,1,1,Real Bed,53,78,8,9,9,10,8,strict,44
0,1,Apartment,Private room,3,1,0,1,Real Bed,15,84,9,9,9,9,8,strict,93
0,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,18,92,10,10,10,10,9,strict,100
0,0,House,Private room,2,1.5,1,1,Real Bed,45,92,9,9,10,9,9,moderate,40
0,0,Apartment,Entire home/apt,5,1,1,3,Real Bed,44,93,10,10,10,9,9,moderate,130
1,0,House,Entire home/apt,4,1.5,1,2,Real Bed,10,100,10,10,10,10,10,strict,152
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,95,10,10,10,10,9,strict,65
1,0,Apartment,Private room,2,1,1,1,Real Bed,19,100,10,10,10,10,10,flexible,30
0,1,Apartment,Private room,4,1,1,2,Real Bed,17,93,9,10,10,9,9,strict,50
0,0,House,Entire home/apt,7,1,4,4,Real Bed,26,96,10,10,10,9,10,strict,129
0,0,Apartment,Private room,2,1,1,1,Real Bed,22,92,9,10,9,10,9,strict,70
1,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,98,10,10,10,10,9,moderate,152
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,10,86,9,9,9,9,8,moderate,175
1,1,Apartment,Private room,2,1,1,1,Real Bed,41,100,10,10,10,10,10,moderate,40
0,0,Apartment,Entire home/apt,8,2,2,4,Real Bed,20,93,9,10,10,10,9,moderate,175
1,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,15,99,10,10,10,10,10,moderate,200
1,1,House,Entire home/apt,4,2.5,2,2,Real Bed,12,100,10,10,10,10,10,moderate,589
0,1,Apartment,Entire home/apt,5,1.5,1,3,Real Bed,15,88,9,9,10,9,9,moderate,88
0,0,Apartment,Entire home/apt,8,2,3,3,Real Bed,12,92,10,10,9,10,9,strict,325
0,1,Apartment,Entire home/apt,14,2,3,5,Real Bed,12,100,10,10,10,10,9,strict,320
1,0,Apartment,Entire home/apt,6,1,2,3,Real Bed,23,99,10,10,10,10,10,strict,149
0,1,House,Private room,3,1.5,1,1,Real Bed,10,91,9,10,10,10,9,strict,60
1,0,Apartment,Entire home/apt,2,2,1,1,Real Bed,15,99,10,10,10,10,10,moderate,268
0,0,Apartment,Entire home/apt,4,1,0,2,Real Bed,14,92,8,8,10,10,9,strict,100
0,0,Apartment,Entire home/apt,3,1,0,1,Real Bed,10,90,10,10,10,9,8,strict,150
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,78,9,9,8,10,8,moderate,120
1,0,House,Private room,2,1.5,1,1,Real Bed,14,100,10,10,10,10,10,moderate,28
0,0,House,Entire home/apt,5,1,2,5,Real Bed,11,95,9,9,10,10,9,moderate,155
0,0,House,Private room,2,2,1,1,Real Bed,26,90,9,10,10,10,10,flexible,26
0,0,Apartment,Entire home/apt,2,1,1,0,Real Bed,15,93,9,10,10,10,9,flexible,125
0,0,Apartment,Private room,3,1,1,2,Real Bed,50,88,9,10,10,10,9,strict,35
0,0,Apartment,Entire home/apt,5,1.5,1,3,Real Bed,21,91,9,10,10,10,9,moderate,140
0,0,Apartment,Private room,2,1,1,1,Real Bed,49,92,9,10,10,10,9,strict,35
1,0,Apartment,Private room,2,1,1,1,Real Bed,12,100,10,10,10,10,10,flexible,50
0,0,Apartment,Private room,2,1,1,1,Real Bed,72,91,9,10,10,10,9,strict,35
0,0,Apartment,Private room,2,1,1,1,Real Bed,45,90,9,10,10,10,9,strict,35
0,0,Apartment,Private room,2,1,1,1,Real Bed,39,86,9,10,10,10,9,strict,35
0,0,Apartment,Entire home/apt,5,2,2,4,Real Bed,20,76,8,9,9,9,8,strict,200
1,0,House,Private room,1,1.5,1,1,Real Bed,12,98,10,10,10,10,10,strict,34
0,0,Apartment,Entire home/apt,6,2,3,2,Real Bed,15,91,9,9,8,10,9,moderate,288
1,0,Apartment,Entire home/apt,6,1,2,2,Real Bed,13,98,10,10,10,10,10,moderate,138
0,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,17,89,10,8,8,10,9,moderate,120
0,0,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,18,96,9,10,10,10,9,strict,120
0,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,11,95,9,10,10,10,9,strict,135
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,10,96,10,9,10,10,9,strict,225
1,0,Apartment,Private room,2,1,1,1,Real Bed,10,100,10,10,10,10,10,moderate,48
0,0,Apartment,Entire home/apt,2,1,0,1,Real Bed,13,91,9,10,10,10,9,flexible,89
1,0,Apartment,Private room,3,1,1,2,Real Bed,27,96,10,10,10,9,9,strict,40
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,26,95,9,10,10,10,10,strict,120
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,15,89,10,9,10,10,9,flexible,250
0,0,House,Private room,3,1.5,1,2,Real Bed,10,96,10,10,10,10,10,strict,33
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,13,91,9,9,9,10,9,strict,95
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,20,86,9,8,8,10,9,moderate,80
1,1,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,12,97,10,10,10,10,9,strict,149
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,20,89,9,10,9,9,9,flexible,77
1,0,House,Private room,2,1,1,1,Real Bed,24,96,10,10,10,9,10,strict,24
0,0,House,Private room,2,1.5,1,1,Real Bed,12,93,10,10,10,10,10,strict,40
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,20,91,9,10,9,10,10,moderate,110
0,0,Apartment,Entire home/apt,4,2,2,3,Real Bed,18,86,9,10,10,10,8,strict,170
0,0,House,Private room,3,1,1,2,Real Bed,22,94,9,10,10,9,10,moderate,25
0,0,Apartment,Entire home/apt,4,1,2,5,Real Bed,35,95,10,9,10,9,9,flexible,167
1,0,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,10,96,10,10,10,10,9,strict,67
1,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,10,100,10,10,10,10,8,strict,316
1,0,Apartment,Private room,1,1,1,1,Real Bed,51,95,9,10,10,9,10,strict,55
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,21,92,10,10,10,10,9,moderate,95
0,1,Apartment,Private room,2,1,0,1,Real Bed,19,88,9,9,10,10,9,strict,49
1,0,House,Entire home/apt,4,1,2,2,Real Bed,12,95,10,10,10,10,9,moderate,150
1,0,House,Private room,1,3,1,1,Real Bed,10,100,10,10,10,10,10,moderate,75
0,0,House,Entire home/apt,10,2,4,4,Real Bed,24,88,8,10,10,9,9,flexible,200
0,0,Apartment,Entire home/apt,8,2.5,3,3,Real Bed,14,99,10,10,10,10,10,strict,500
0,0,Apartment,Entire home/apt,4,2,2,3,Real Bed,16,91,8,10,10,10,10,flexible,62
0,0,House,Private room,1,1,1,1,Real Bed,10,92,9,10,10,10,10,strict,35
1,0,Apartment,Private room,2,1,1,1,Real Bed,11,100,10,10,10,10,10,flexible,63
0,0,House,Private room,2,2.5,1,1,Real Bed,12,96,9,10,10,9,10,strict,32
0,0,House,Private room,1,2,1,1,Real Bed,27,94,9,10,10,9,9,flexible,19
1,1,House,Private room,2,1,1,1,Real Bed,16,99,10,10,10,10,10,moderate,55
0,0,Apartment,Entire home/apt,6,2,2,2,Real Bed,13,91,9,10,10,9,9,moderate,290
0,0,House,Private room,1,1.5,1,1,Real Bed,12,95,10,10,10,10,10,flexible,45
1,0,House,Private room,2,1,1,1,Real Bed,37,97,10,10,10,10,10,flexible,30
0,0,Apartment,Private room,2,1,1,1,Real Bed,31,89,10,10,10,10,9,moderate,80
1,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,98,10,10,10,9,10,moderate,60
0,0,House,Private room,2,1.5,1,1,Real Bed,28,93,9,9,10,9,9,strict,40
1,0,Apartment,Private room,2,1,1,1,Real Bed,22,100,10,10,10,10,10,moderate,90
1,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,17,100,10,10,10,10,10,moderate,150
1,0,Apartment,Private room,4,1,1,2,Real Bed,38,97,10,10,10,10,10,flexible,57
0,0,House,Private room,1,1.5,1,1,Real Bed,21,91,9,10,10,10,10,moderate,30
0,0,Apartment,Entire home/apt,2,1,0,0,Real Bed,29,80,9,9,9,10,8,strict,175
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,14,87,9,9,10,10,9,moderate,220
1,1,Apartment,Private room,2,1,1,1,Real Bed,11,96,10,10,10,9,9,moderate,95
1,0,Apartment,Entire home/apt,8,2,3,8,Real Bed,16,99,10,10,10,10,10,moderate,140
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,98,10,9,10,10,10,strict,135
1,0,Apartment,Private room,2,1,1,1,Real Bed,27,99,10,10,10,10,10,moderate,68
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,12,82,9,10,10,9,8,flexible,100
0,0,Apartment,Entire home/apt,1,1,0,1,Real Bed,10,92,9,10,10,10,9,flexible,90
1,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,22,97,10,10,10,10,10,moderate,100
0,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,10,98,10,10,10,10,10,moderate,135
1,0,Apartment,Private room,4,1,1,2,Real Bed,13,97,10,10,9,10,10,flexible,43
1,0,Apartment,Private room,2,1,1,1,Real Bed,13,97,10,10,10,9,9,strict,60
1,0,Apartment,Private room,2,1,1,1,Real Bed,21,98,10,10,10,10,10,strict,103
0,0,Apartment,Entire home/apt,5,1,2,3,Real Bed,33,92,9,10,10,9,9,moderate,65
0,0,Apartment,Entire home/apt,8,2,3,3,Real Bed,16,74,7,9,8,8,7,moderate,99
0,0,Apartment,Entire home/apt,4,1.5,1,1,Real Bed,14,89,9,9,9,10,9,moderate,295
1,0,Apartment,Entire home/apt,2,1,0,1,Real Bed,12,97,10,10,10,10,9,strict,101
1,0,Apartment,Entire home/apt,4,2,2,2,Real Bed,16,96,10,10,10,10,9,strict,360
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,99,10,10,10,10,10,flexible,65
1,0,House,Private room,2,1,1,1,Real Bed,23,98,10,10,10,10,10,moderate,45
0,0,Apartment,Entire home/apt,5,1,2,3,Real Bed,13,77,9,7,8,10,8,strict,128
1,0,Apartment,Entire home/apt,2,1,1,0,Real Bed,27,96,10,10,10,10,10,strict,150
0,0,Apartment,Entire home/apt,3,1,1,2,Real Bed,13,95,9,10,10,9,10,strict,95
1,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,12,97,10,10,10,10,9,strict,140
1,0,Apartment,Entire home/apt,4,1,2,2,Real Bed,14,99,10,10,10,10,10,strict,170
0,0,House,Private room,2,1,1,1,Real Bed,40,84,8,9,9,9,9,moderate,38
0,0,House,Private room,1,1,1,2,Real Bed,14,96,9,10,10,9,9,strict,15
1,1,House,Private room,2,1.5,1,1,Real Bed,46,95,9,10,10,10,10,strict,80
0,0,Apartment,Entire home/apt,7,2,2,3,Real Bed,15,88,9,9,9,10,9,strict,229
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,27,79,9,9,9,9,8,strict,80
0,0,Apartment,Entire home/apt,10,3,4,5,Real Bed,14,87,9,10,10,10,8,strict,650
0,0,House,Private room,2,1,1,1,Real Bed,14,97,10,10,10,10,10,moderate,65
0,0,Apartment,Private room,2,1,1,1,Real Bed,48,88,9,10,10,9,9,strict,35
0,0,Apartment,Entire home/apt,8,2,2,2,Real Bed,17,93,9,10,10,10,9,strict,125
1,1,Apartment,Entire home/apt,4,2,2,2,Real Bed,10,98,10,10,10,10,10,strict,250
0,0,House,Entire home/apt,6,2,3,3,Real Bed,12,78,7,10,10,10,8,moderate,149
0,0,House,Private room,1,1,1,1,Real Bed,13,94,10,10,9,9,9,moderate,25
0,0,Apartment,Entire home/apt,3,1,1,2,Real Bed,26,95,10,10,10,10,9,strict,110
0,0,Apartment,Private room,4,1,0,2,Real Bed,32,90,9,10,9,9,9,strict,65
1,1,House,Private room,2,1,1,1,Real Bed,45,99,10,10,10,10,10,moderate,50
0,0,Apartment,Private room,4,1,2,2,Real Bed,40,92,9,10,10,10,9,strict,150
0,0,Apartment,Entire home/apt,5,1,1,1,Real Bed,14,93,9,10,9,10,10,strict,110
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,89,9,9,9,10,9,flexible,175
1,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,20,100,10,10,10,10,10,flexible,70
1,0,House,Private room,2,1,1,1,Real Bed,33,98,10,10,10,10,10,strict,85
0,0,Apartment,Entire home/apt,6,2,2,4,Real Bed,10,96,10,8,9,9,9,strict,135
1,0,Apartment,Entire home/apt,3,1,2,2,Real Bed,22,95,10,10,10,10,9,strict,80
0,1,House,Entire home/apt,10,2.5,3,5,Real Bed,15,95,9,9,10,9,9,strict,250
0,1,Apartment,Entire home/apt,6,2,2,2,Real Bed,14,83,9,9,9,8,8,strict,82
1,1,House,Entire home/apt,12,2.5,5,6,Real Bed,35,100,10,10,10,10,10,moderate,230
0,0,Apartment,Private room,1,1.5,1,2,Real Bed,37,87,8,9,9,10,9,flexible,30
0,0,Apartment,Entire home/apt,4,1,1,1,Real Bed,13,98,10,10,10,10,10,flexible,88
0,1,Apartment,Entire home/apt,3,1,1,2,Real Bed,10,98,10,10,10,10,9,flexible,179
0,0,House,Private room,4,1,0,2,Real Bed,44,89,8,10,9,10,9,strict,88
0,0,Apartment,Entire home/apt,6,2,2,2,Real Bed,10,94,10,9,9,10,10,strict,850
0,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,97,9,9,10,10,9,flexible,78
0,0,House,Private room,2,1.5,0,1,Real Bed,44,83,9,10,9,9,9,strict,51
0,0,Apartment,Entire home/apt,10,2,4,4,Real Bed,13,94,10,9,10,10,9,strict,1750
0,0,House,Private room,3,1.5,1,2,Real Bed,25,81,8,10,10,9,9,strict,52
0,1,Apartment,Private room,2,1,1,1,Real Bed,23,85,9,9,9,10,9,moderate,50
1,0,House,Private room,2,1.5,1,1,Real Bed,24,98,10,10,10,10,10,flexible,44
1,1,Apartment,Private room,2,1,1,1,Real Bed,12,100,10,10,10,10,10,flexible,41
0,0,Apartment,Private room,2,1.5,1,0,Real Bed,22,88,9,9,10,9,9,strict,26
1,1,Apartment,Private room,2,1,1,1,Real Bed,10,100,10,10,10,10,10,strict,45
0,0,House,Private room,1,1,1,1,Real Bed,24,98,10,10,10,10,10,moderate,25
1,0,House,Private room,1,1,1,1,Real Bed,10,100,10,10,10,10,10,flexible,20
1,0,House,Private room,2,1,1,1,Real Bed,30,96,10,10,10,9,10,strict,40
1,0,Apartment,Private room,4,1,1,3,Real Bed,36,98,10,10,10,9,10,flexible,53
0,0,Apartment,Private room,2,1,1,1,Real Bed,13,92,9,10,10,10,9,flexible,45
0,0,House,Private room,4,1.5,0,3,Real Bed,28,81,8,10,9,9,9,strict,88
1,0,Apartment,Entire home/apt,7,2,3,4,Real Bed,25,100,10,10,10,10,9,moderate,255
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,98,9,10,10,10,10,flexible,80
0,1,Apartment,Private room,2,1,1,1,Real Bed,55,91,9,10,10,10,9,strict,58
0,0,House,Entire home/apt,5,1,3,3,Real Bed,13,95,10,10,10,10,10,strict,100
0,0,Apartment,Private room,2,1.5,1,1,Real Bed,13,80,8,9,9,8,8,strict,25
0,0,Apartment,Entire home/apt,6,2,2,5,Real Bed,19,99,10,10,10,10,10,strict,115
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,92,9,10,10,10,9,strict,90
0,1,Apartment,Entire home/apt,3,1,0,1,Real Bed,39,95,10,10,10,10,9,flexible,108
0,0,Hotel1,Hotel room,1,0,1,1,Real Bed,182,83,9,10,9,10,9,flexible,100
0,1,House,Private room,4,2,1,2,Real Bed,14,86,9,10,10,9,9,moderate,34
1,0,House,Private room,2,1,1,1,Real Bed,40,99,10,10,10,9,10,moderate,100
0,0,House,Entire home/apt,8,1.5,4,4,Real Bed,16,86,8,10,9,9,9,moderate,164
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,16,88,8,9,8,10,8,strict,170
1,1,Apartment,Entire home/apt,2,1,0,1,Real Bed,12,100,10,10,10,10,10,moderate,85
0,0,Apartment,Entire home/apt,7,2,3,5,Real Bed,30,89,9,9,9,10,9,strict,500
1,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,99,10,10,10,10,10,moderate,180
0,0,House,Private room,1,0,0,1,Real Bed,15,99,10,9,9,9,9,strict,52
1,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,12,98,10,10,10,10,10,flexible,149
1,1,Apartment,Private room,2,1,1,1,Real Bed,25,97,10,10,10,10,10,flexible,48
0,0,Apartment,Entire home/apt,5,1.5,2,2,Real Bed,24,82,7,9,9,9,9,strict,120
0,0,Hotel1,Hotel room,1,0,1,1,Real Bed,110,83,8,9,9,10,9,flexible,200
0,0,Hotel1,Hotel room,1,0,1,1,Real Bed,96,83,8,9,9,10,9,flexible,200
0,0,Hotel1,Hotel room,4,0,1,2,Real Bed,16,71,7,9,9,10,8,flexible,500
0,0,Hotel1,Hotel room,6,0,1,3,Real Bed,16,91,8,10,10,10,9,flexible,600
0,0,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,89,9,10,10,9,9,moderate,70
0,0,Apartment,Entire home/apt,5,2,2,3,Real Bed,15,88,8,9,9,10,8,strict,90
0,0,Hotel1,Hotel room,2,1,0,1,Real Bed,29,80,9,9,9,8,8,strict,134
0,0,House,Private room,2,1,1,1,Real Bed,12,93,10,10,10,10,10,flexible,35
1,1,Apartment,Private room,2,1,1,1,Real Bed,25,98,10,10,10,10,10,moderate,43
0,0,Apartment,Entire home/apt,5,2,2,3,Real Bed,15,95,9,9,10,10,10,moderate,160
0,0,Apartment,Entire home/apt,4,1,1,2,Real Bed,10,90,10,8,10,10,9,strict,93
0,0,Apartment,Private room,1,1,1,1,Real Bed,12,96,10,10,10,9,10,flexible,55
1,0,House,Private room,2,1.5,1,1,Real Bed,11,100,10,10,10,10,9,strict,35
